"PROVNUM","avg_share_hrs_all","avg_share_hrs_rn","avg_share_hrs_lpn","avg_share_hrs_cna","months_contract","fac_name","county","state","ownership","hospbase","n_cert_beds","qm_rating","overall_rating","health_inspection_rating","staffing_rating","longstay_qm_rating","nursing_staff_turnover","rn_turnover","na_hprd","lpn_hprd","rn_hprd"
"335668",0.0492375776716939,0.0732233707586951,0.107605862347552,0.0153612516924824,4,"KIRKHAVEN","Monroe","NY","Non profit - Corporation","N",147,2,2,3,1,2,60.1,64.3,1.76376,1.05857,0.36994
"335669",0.197817029844988,0,0.0825870176143181,0.283246769333881,15,"DEGRAFF MEMORIAL HOSPITAL-SKILLED NURSING FACILITY","Niagara","NY","For profit - Corporation","N",80,5,5,4,4,5,48.9,23.5,2.53687,0.92955,1.10536
"335672",0.000491853293757154,0,0.00129301217458948,0,8,"VALLEY HEALTH SERVICES INC","Herkimer","NY","Non profit - Corporation","N",160,1,1,2,3,1,38,31.6,1.52314,1.1155,0.70843
"335673",0.220692403840231,0.218788059037543,0.203744174291451,0.226777313761322,15,"FOUR SEASONS NURSING AND REHABILITATION CENTER","Kings","NY","For profit - Limited Liability company","N",270,4,2,2,2,5,17.8,21.1,2.06715,0.68172,0.65827
"335674",0.126129590055946,0.234304786661594,0.360581712709193,0.0228436510242816,15,"THE HAMLET REHABILITATION AND HEALTHCARE CENTER AT","Suffolk","NY","For profit - Corporation","N",240,5,4,3,2,5,35.9,46.7,2.1067,0.87787,0.4804
"335675",0.0401227542833953,0,0.0322837935171869,0.0474088071453376,12,"JAMES G JOHNSTON MEMORIAL NURSING HOME","Broome","NY","Non profit - Corporation","N",122,5,5,4,5,5,41.3,7.7,2.372,1.01781,0.992
"335676",0.0914965833093918,0.191598517672581,0.171595900384726,0.0402052582047665,15,"HAVEN MANOR HEALTH CARE CENTER, L L C","Queens","NY","For profit - Limited Liability company","N",240,NA,2,2,2,NA,33.8,23.1,0.90281,0.35357,0.31582
"335677",0.218511843416381,0.577251837831249,0.478655015352521,0.0681092291288999,15,"SHEEPSHEAD NURSING & REHABILITATION CENTER","Kings","NY","For profit - Limited Liability company","N",200,4,2,2,3,5,27.3,18.9,2.37745,0.62278,0.8314
"335678",0,0,0,0,0,"ELDERWOOD AT LIVERPOOL","Onondaga","NY","For profit - Limited Liability company","N",160,3,3,3,3,3,52.3,48,2.16433,1.1137,0.57908
"335679",0,0,0,0,0,"ELDERWOOD AT HAMBURG","Erie","NY","For profit - Limited Liability company","N",166,3,3,4,1,3,64.7,68.8,1.48803,0.70458,0.64832
"335680",0.11561725081118,0.00120300751879699,0.301406225042302,0.0163660874827429,15,"EDDY MEMORIAL GERIATRIC CENTER","Rensselaer","NY","Non profit - Corporation","N",80,3,2,2,2,1,52.5,60,1.95375,1.10836,0.43853
"335681",0.106250554484251,0.321895166345527,0.0809034679611877,0.0420461638035969,15,"EAST NECK NURSING & REHABILITATION CENTER","Suffolk","NY","For profit - Corporation","N",300,4,2,2,2,4,33.7,53.4,2.18666,0.39642,0.72477
"335682",0.246940674950507,0.176901275165648,0.50476935047458,0.188358376283376,15,"BEACH GARDENS REHAB AND NURSING CENTER","Queens","NY","For profit - Corporation","N",163,4,3,4,1,5,50.3,65.7,2.00707,0.58229,0.46816
"335683",0.0370643117273838,0.042462535429222,0.0436737133603694,0.0336488422145887,15,"ABSOLUT CTR FOR NURSING & REHAB WESTFIELD L L C","Chautauqua","NY","For profit - Limited Liability company","N",120,5,3,2,4,5,42.6,21.4,2.03481,0.90039,0.63447
"335684",0.0800764538530762,0.00554513532338438,0.0391479190951962,0.113005724291463,7,"SAPPHIRE NURSING AND REHAB AT GOSHEN","Orange","NY","For profit - Limited Liability company","N",120,4,2,2,2,5,32.4,38.9,1.97891,0.69913,0.858
"335685",0,0,0,0,0,"PALATINE NURSING HOME","Montgomery","NY","For profit - Limited Liability company","N",70,3,1,2,1,2,56.4,30,1.442,0.5673,0.46326
"335687",0.0325226920781078,0.0920100502369293,0.0322613164322658,0.0151043832435927,15,"SALEM HILLS REHABILITATION AND NURSING CENTER","Westchester","NY","For profit - Limited Liability company","N",126,5,4,3,2,5,32.1,20,1.85613,0.55566,0.53573
"335690",0,0,0,0,0,"WHITE OAKS REHABILITATION AND NURSING CENTER","Nassau","NY","For profit - Partnership","N",200,3,2,2,2,4,24.1,53.1,2.26125,0.8034,0.4867
"335691",0,0,0,0,0,"ELDERWOOD AT HORNELL","Steuben","NY","For profit - Limited Liability company","N",122,2,5,5,3,2,49.1,47.4,1.98994,0.84727,0.61467
"335692",0,0,0,0,0,"ST JOSEPHS PLACE","Orange","NY","Non profit - Corporation","Y",46,4,5,5,5,2,24.4,36.4,2.38532,1.09661,1.24364
"335693",0.0663579879393328,0.301312666623344,0.0531406153932906,0.0264687011612523,12,"ROSEWOOD REHABILITATION AND NURSING CENTER","Rensselaer","NY","For profit - Partnership","N",80,5,2,1,1,5,NA,NA,NA,NA,NA
"335694",0,0,0,0,0,"BROOKHAVEN HEALTH CARE FACILITY L L C","Suffolk","NY","For profit - Corporation","N",160,3,3,3,4,3,35.4,32.5,2.34598,1.46375,0.9706
"335695",0.068946223875405,0.228999580985493,0.0525239106346267,0.0518558796031447,15,"MANHATTANVILLE HEALTH CARE CENTER","Bronx","NY","For profit - Limited Liability company","N",200,4,3,3,2,5,19,18.8,1.62524,0.43486,0.37555
"335696",0,0,0,0,0,"GURWIN JEWISH NURSING AND REHABILITATION CENTER","Suffolk","NY","Non profit - Corporation","N",460,5,3,2,3,5,27.1,25.4,2.28573,0.76736,0.70115
"335697",0.0174797601850882,0.0151161091695516,0.0265789288949978,0.0158744083240554,15,"EDDY VILLAGE GREEN","Albany","NY","Non profit - Corporation","N",192,5,4,3,2,5,NA,NA,3.13368,0.58235,0.69226
"335700",0.0203362466867144,0.0530488960099321,0,0.00427739283722867,6,"NORTH SHORE - L I J ORZAC CTR FOR REHABILITATION","Nassau","NY","Non profit - Corporation","N",120,5,5,4,5,4,38.4,55.1,2.71149,0.80926,2.43137
"335701",0.130342647131083,0.221412634755365,0.191615694570236,0.0410154760197998,15,"PATHWAYS NURSING AND REHABILITATION CENTER","Schenectady","NY","For profit - Individual","N",112,5,5,4,2,5,48.2,13.3,1.87793,0.34763,1.53726
"335702",0.0531037886817843,0.150000021912145,0.00116113273207289,0.0244756134842911,9,"NORTHWELL HEALTH STERN FAMILY CENTER FOR REHAB","Nassau","NY","For profit - Corporation","N",256,5,5,4,5,5,41.9,58,3.11949,0.83044,1.54566
"335703",0.223254418601166,0.095502932195349,0.317818351813189,0.201838771490134,15,"BUSHWICK CENTER FOR REHABILITATION AND HEALTH CARE","Kings","NY","For profit - Corporation","N",225,5,2,1,2,5,34.3,57.7,2.60387,0.90047,0.34407
"335704",0.0354616808140302,0.00525090542043851,0.0457957164350571,0.0334600861471571,3,"ST JOHNSVILLE REHABILITATION AND NURSING CENTER","Montgomery","NY","For profit - Corporation","N",120,3,1,2,1,3,47.8,50,1.6918,0.9803,0.29577
"335705",0.198163423172576,0.137426785761092,0.312577870272153,0.148387079495505,15,"ELLIS RESIDENTIAL & REHABILITATION CENTER","Schenectady","NY","Non profit - Corporation","N",82,4,4,4,4,5,50,31.3,2.41061,1.01943,0.83986
"335706",0.147854303692594,0,0.273937082468039,0.115259594523381,12,"IRA DAVENPORT MEMORIAL HOSPITAL S N F/ H R F","Steuben","NY","Non profit - Corporation","Y",120,2,5,5,3,4,NA,NA,2.80257,1.12836,0.56898
"335710",0.167166251920104,0.429134237843761,0.280476788368603,0.0701329331568616,15,"HAMILTON PARK NURSING AND REHABILITATION CENTER","Kings","NY","For profit - Partnership","N",200,5,5,4,2,5,30.9,43.5,2.28476,0.87976,0.69106
"335711",0.155399227960203,0.120357895569266,0.30999075129328,0.074993503412056,15,"SLATE VALLEY CENTER FOR REHABILITATION AND NURSING","Washington","NY","For profit - Corporation","N",88,5,4,4,1,5,60.5,46.2,1.65897,0.95549,0.57015
"335713",0.0409665651583513,0,0.085455532352626,0.0280010787012485,15,"SYRACUSE HOME ASSOCIATION","Onondaga","NY","Non profit - Corporation","N",120,5,4,3,4,5,37.8,38.9,2.48312,1.04699,0.84855
"335716",0.114813948432541,0.147824086847394,0.353653662358545,0,15,"GLEN COVE CENTER FOR NURSING AND REHABILITATION","Nassau","NY","For profit - Individual","N",154,5,5,4,2,5,32.2,60.9,2.25789,1.08224,0.56346
"335718",0,0,0,0,0,"THE FIVE TOWNS PREMIER REHAB & NURSING CENTER","Nassau","NY","For profit - Limited Liability company","N",336,5,4,3,2,5,28.4,28.8,2.40407,0.57731,0.94053
"335719",0.3451850769342,0.30467213653036,0.511966379232104,0.27422149303753,15,"QUANTUM REHABILITATION AND NURSING L L C","Suffolk","NY","For profit - Limited Liability company","N",120,5,5,5,2,5,56.2,55.2,2.0875,1.03054,0.83772
"335720",0.121993297048829,0.0345565835013524,0.28010481252735,0.0718144976172293,15,"ATRIUM CENTER FOR REHABILITATION AND NURSING","Kings","NY","For profit - Corporation","N",380,5,5,4,2,5,23.8,29,1.90921,0.68128,0.30631
"335721",0.0207174717749298,0,0.0840746626228274,0.00455186476701582,8,"HERITAGE GREEN REHAB & SKILLED NURSING","Chautauqua","NY","Non profit - Other","N",134,2,1,1,1,1,32.8,30,1.6163,0.7799,0.33942
"335723",0.260793725993407,0.415081617620609,0.416577186948381,0.195101698297735,15,"EAST HAVEN NURSING & REHABILITATION CENTER","Bronx","NY","For profit - Partnership","N",200,3,2,2,3,2,35.2,60,2.09541,0.31032,0.64436
"335724",0.0459270639842973,0.0581031106594824,0.139395599681969,0.021768599095946,15,"SILVERCREST","Queens","NY","Non profit - Corporation","N",320,5,5,4,3,5,21.1,17.8,2.47019,0.52177,1.07696
"335725",0.237427150175918,0.181090529158163,0.391169877759374,0.171002734723035,15,"HOPE CENTER FOR H I V AND NURSING CARE","Bronx","NY","For profit - Partnership","N",66,5,2,1,5,5,22,0,1.3763,0.66913,0.92026
"335726",0.108008172974683,0.487902509365363,0.0953743308228418,0.0106593158108513,15,"BEACON REHABILITATION AND NURSING CENTER","Queens","NY","For profit - Limited Liability company","N",120,3,2,2,2,4,34.6,60,1.86782,0.60539,0.62984
"335727",0.00820238991921978,0,0.0268934283675301,0.000240800575323153,6,"BETSY ROSS REHABILITATION CENTER, INC","Oneida","NY","For profit - Corporation","N",120,1,1,1,2,1,40.9,53.8,2.21148,0.97767,0.37938
"335730",0.0354952428245607,0.00404279086637461,0.0462523450490596,0.0375514388281841,15,"ST ANNS COMMUNITY","Monroe","NY","Non profit - Corporation","N",72,4,4,4,4,4,49.5,36.4,2.79206,0.8829,0.60344
"335732",2.33060885158583e-05,0,0,3.50946326770136e-05,1,"BETHANY GARDENS SKILLED LIVING CENTER","Oneida","NY","For profit - Limited Liability company","N",100,3,4,4,3,4,41.5,42.9,2.26914,0.98152,0.43557
"335734",0.255404136452121,0.128822901122014,0.453623140908995,0.22263944150943,15,"FRIEDWALD CENTER FOR REHAB AND NURSING, L L C","Rockland","NY","For profit - Individual","N",180,5,3,2,2,5,30.2,50,2.59114,0.87733,0.64808
"335735",0.222889381114778,0.0670311322326513,0.628455520697607,0.0440786623007279,15,"DELMAR CENTER FOR REHABILITATION AND NURSING","Albany","NY","For profit - Limited Liability company","N",120,4,1,1,1,5,66.4,62.5,1.96226,1.01113,0.50386
"335737",0.146481333750612,0.0745893015259935,0.252759810158575,0.118947068113825,15,"WEST LAWRENCE CARE CENTER, L L C","Queens","NY","For profit - Limited Liability company","N",215,1,1,2,1,1,47.3,57.1,1.55833,0.54377,0.30866
"335738",0.0822725798891917,0.225700720738754,0.146200430390736,0.0341894276641324,14,"OCEAN GARDENS CARE CENTER","Queens","NY","For profit - Corporation","N",280,2,1,1,1,2,27.4,68,1.38558,0.43416,0.30607
"335739",0.155832527568857,0.0206971766406653,0.380806905330816,0.0728563470052104,15,"LUXOR NURSING AND REHABILITATION AT MILLS POND","Suffolk","NY","For profit - Corporation","N",252,5,5,4,2,5,39.5,39.3,2.46933,0.9819,0.37272
"335742",0.0381231049490679,0.00304800104958807,0.119046483002361,0.0124316118421824,15,"NIAGARA REHABILITATION AND NURSING CENTER","Niagara","NY","For profit - Corporation","N",160,3,1,2,1,4,60.9,69.2,1.8923,0.77695,0.19724
"335744",0.282424054404228,0.184341599742845,0.590388839889833,0.215808367683246,12,"GRAND MANOR NURSING & REHABILITATION CENTER","Bronx","NY","For profit - Corporation","N",240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335746",0.278019159995666,0,0.387137167203515,0.269553695787237,15,"ST LUKE RESIDENTIAL HEALTH CARE FACILITY INC","Oswego","NY","Non profit - Corporation","N",200,3,2,2,2,2,48.8,35.7,1.7013,0.76269,0.49685
"335747",0.065771135545308,0.0138562280373546,0.0855974532527448,0.0671866793000253,15,"ROCKVILLE SKILLED NURSING & REHAB CENTER, L L C","Nassau","NY","For profit - Corporation","N",66,4,4,4,3,5,31.7,41.7,2.13602,0.85708,0.69152
"335748",0.0860637456689801,0.095995096160155,0.162260278935082,0.0601043580100552,15,"SAINTS JOACHIM & ANNE NURSING AND REHAB CENTER","Kings","NY","Non profit - Other","N",200,2,3,3,2,3,39,51.7,1.87336,0.44551,0.6317
"335750",0.394322049811848,0.371189560681246,0.4,0.4,9,"FISHKILL CENTER FOR REHABILITATION AND NURSING","Dutchess","NY","For profit - Corporation","N",160,4,1,1,3,4,35.4,51.5,1.89424,1.12625,0.54322
"335751",0.3818258996312,0.281490273264339,0.33030668175049,0.430968899553964,15,"HIGHBRIDGE WOODYCREST CENTER","Bronx","NY","For profit - Corporation","N",90,5,5,4,3,5,60.5,33.3,1.66679,0.71431,0.44276
"335752",0,0,0,0,0,"ELDERWOOD AT CHEEKTOWAGA","Erie","NY","For profit - Limited Liability company","N",172,2,2,2,3,2,52.1,72,2.20377,0.92646,0.4878
"335753",0.137888237413632,0.13708032644799,0.110946411299085,0.143089614521104,15,"BRONXCARE SPECIAL CARE CENTER","Bronx","NY","Non profit - Corporation","N",240,3,3,3,3,4,22.4,16.7,2.23332,0.41581,0.43982
"335755",0,0,0,0,0,"BELLHAVEN CENTER FOR REHAB AND NURSING CARE","Suffolk","NY","For profit - Partnership","N",240,5,4,3,2,5,28.4,12.5,1.91638,0.78802,0.50083
"335756",0.0320754929089085,0,0.0592007638040763,0.0252809734232976,8,"SMITHTOWN CENTER FOR REHABILITATION & NURSING CARE","Suffolk","NY","For profit - Corporation","N",162,4,4,4,2,5,33.3,25,2.25454,0.91496,0.59704
"335757",0,0,0,0,0,"HARRIS HILL NURSING FACILITY, L L C","Erie","NY","For profit - Limited Liability company","N",192,5,5,4,2,5,52,48,2.00828,1.07084,0.51115
"335758",0.119763069757266,0.0162203613576913,0.253637648659049,0.123619983429574,15,"LONG ISLAND STATE VETERANS HOME","Suffolk","NY","Government - State","N",350,2,4,3,5,4,36,21.6,2.5629,0.643,1.27007
"335759",0.00843817524740087,0.000468925434251371,0.0363122891074419,0,11,"NORWICH REHABILITATION & NURSING CENTER","Chenango","NY","For profit - Corporation","N",80,3,4,4,2,2,60.7,71.4,2.09113,0.76942,0.56891
"335760",0.0924213960676879,0,0.204289026793792,0.0415181443099555,15,"EDDY HERITAGE HOUSE NURSING AND REHABILITATION CTR","Rensselaer","NY","Non profit - Corporation","N",120,2,1,1,4,2,44.4,36.4,2.13096,1.16596,0.83102
"335761",0.0488767356003194,0.022732229200899,0.0723737434075788,0.043777426238583,15,"LUXOR NURSING AND REHABILITATION AT SAYVILLE","Suffolk","NY","For profit - Limited Liability company","N",180,5,5,4,2,5,19.2,25,2.21058,0.9191,0.65958
"335762",0.280716956025906,0.765136948907192,0.346870624826252,0.0916063197617295,15,"ST MARYS CENTER INC","New York","NY","For profit - Corporation","N",40,4,5,4,5,4,24,11.1,1.87965,0.69881,0.95678
"335763",0.328239172445867,0.488964934403628,0.646453807759966,0.249173729007995,15,"ST VINCENT DEPAUL RESIDENCE","Bronx","NY","Non profit - Corporation","N",200,4,2,2,2,5,39.2,61.1,1.94997,0.26466,0.85446
"335764",0.0381376844218031,0,0.0330731469706599,0.0492792047682843,12,"IROQUOIS NURSING HOME INC","Onondaga","NY","Non profit - Corporation","N",160,4,2,3,1,5,NA,NA,2.0635,0.9154,0.52329
"335765",0.0471415034497269,0.00926094845845342,0.0501039073239941,0.0539978972111383,15,"TEN BROECK COMMONS","Ulster","NY","For profit - Individual","N",258,5,4,3,2,5,28.9,31.4,1.6541,0.87528,0.55681
"335766",0.141123257413982,0.184746863597,0.187223370420447,0.10613819728701,12,"GHENT REHABILITATION & NURSING CENTER","Columbia","NY","For profit - Corporation","N",120,3,1,1,3,2,63.5,40,2.06146,0.57295,0.54598
"335767",0.211664890713908,0.017221203511734,0.352826642136303,0.177749380745618,15,"OUR LADY OF MERCY LIFE CENTER","Albany","NY","Non profit - Corporation","N",160,3,3,3,3,2,53.8,36.4,1.99796,0.96217,0.94695
"335768",0.0170538754165722,0.0305525430454568,0,0.0193847348245335,3,"GUTHRIE CORTLAND MEDICAL CENTER","Cortland","NY","Non profit - Corporation","Y",80,4,2,2,4,4,48.2,53.8,2.42762,0.95146,0.86935
"335769",0.0193642344807514,0,0.0427432587873775,0.00969191420155487,15,"EDNA TINA WILSON LIVING CENTER","Monroe","NY","Non profit - Corporation","N",120,5,5,4,4,5,46.3,25,2.30822,1.33786,0.44293
"335770",0.000318842399603651,0,0.00162296410010787,3.59962740532161e-05,3,"N Y S VETERANS HOME IN N Y C","Queens","NY","Government - State","N",250,3,5,4,5,4,22.6,19.4,2.88334,0.6724,0.92266
"335771",0.189049800510545,0.382952778914951,0.19076115318349,0.176566961974927,15,"THROGS NECK EXTENDED CARE FACILITY","Bronx","NY","For profit - Corporation","N",205,5,4,4,1,3,41.1,60,1.9,0.66166,0.30406
"335772",0.244007388482437,0.0424351996788949,0.46153619802202,0.180115553414729,15,"RICHMOND CTR FOR REHAB AND SPECIALTY HEALTHCARE","Richmond","NY","For profit - Limited Liability company","N",372,3,1,1,4,4,28.5,48,3.03409,0.89519,0.44366
"335774",0.138535766363594,0.012081807958619,0.165083584608571,0.142529078746725,15,"SETON HEALTH AT SCHUYLER RIDGE RESIDENTIAL H C","Saratoga","NY","For profit - Corporation","N",120,4,4,4,3,5,52.6,30.8,2.29886,0.81456,0.69751
"335775",0.16715150967625,0.257095216370307,0.220568645246083,0.125054665794169,15,"BRONX GARDENS REHABILITATION AND NURSING CENTER","Bronx","NY","For profit - Partnership","N",199,5,5,4,2,5,28,24.4,2.02998,0.56186,0.84014
"335777",0.102826279904866,0.0219883023551896,0.111585212012858,0.122924882337881,15,"FATHER BAKER MANOR","Erie","NY","Non profit - Church related","N",160,3,4,4,4,4,45.5,34.2,2.57413,0.77014,0.78212
"335778",0.0689228032855518,0.204145230160682,0.0976981068875053,0.0388815898800534,15,"THE HIGHLANDS AT BRIGHTON","Monroe","NY","For profit - Corporation","N",145,3,3,3,4,2,44.6,27.3,3.01139,1.39564,0.59682
"335780",0.0614090321825333,0.085229168219572,0.00394491981256578,0.0832659270520416,9,"CASA PROMESA","Bronx","NY","For profit - Individual","N",108,4,1,1,3,4,NA,NA,2.11173,0.8947,0.42528
"335782",0.0722732569543944,0.332084807890075,0.0713839210279562,0.0444112305476281,15,"WESTHAMPTON CARE CENTER","Suffolk","NY","For profit - Partnership","N",180,5,3,3,1,4,42.1,31.8,2.17156,0.91245,0.58963
"335784",0.123623948574363,0.0900942679959214,0.250997080502229,0.0861632638061237,14,"SCHERVIER PAVILION","Orange","NY","Non profit - Corporation","N",120,5,5,4,4,5,46.6,39.1,2.54518,0.57337,1.52225
"335785",0,0,0,0,0,"FINGER LAKES CENTER FOR LIVING","Cayuga","NY","Non profit - Corporation","N",80,3,5,5,2,4,40.2,60,1.82227,1.15588,0.4507
"335786",0.178399930850008,0.112125442814048,0.138301215829339,0.210387705132584,15,"HIGHLANDS LIVING CENTER","Monroe","NY","Non profit - Corporation","N",122,2,2,2,3,1,58.1,58.3,2.38333,1.21382,0.46353
"335787",0.299830861581,0.0783883057604406,0.449753685769489,0.258573204524676,15,"NASSAU REHABILITATION & NURSING CENTER","Nassau","NY","For profit - Limited Liability company","N",280,5,5,4,2,4,32.1,11.8,2.20453,0.81622,0.26874
"335788",0.246427335638397,0.0883591850689324,0.382273255723809,0.225848625535773,15,"WESTERN NEW YORK STATE VETERANS HOME","Genesee","NY","Government - State","N",126,5,5,5,4,5,33.8,50,3.00568,0.86794,0.58428
"335789",0.157447342854967,0.0368606606345145,0.0748008360230588,0.237949216755548,15,"TACONIC REHABILITATION AND NURSING AT HOPEWELL","Dutchess","NY","For profit - Limited Liability company","N",160,5,3,2,3,4,50.7,41.7,2.24362,1.14024,0.46676
"335790",0,0,0,0,0,"ELDERWOOD AT WHEATFIELD","Niagara","NY","For profit - Limited Liability company","N",123,3,3,3,2,3,58,60,1.54583,0.71202,0.60452
"335791",0.746188051183801,0.77635894194656,0.393848095926165,0.780044880826626,15,"QUEENS BOULEVARD EXTENDED CARE FACILITY","Queens","NY","For profit - Limited Liability company","N",280,4,3,3,3,2,38.8,38.8,2.72511,0.27207,0.97695
"335792",0.12735100627433,0.272485772755401,0.212457375545778,0.0897022821230896,15,"NORTHERN MANHATTAN REHABILITATION AND NURSING CTR","New York","NY","For profit - Partnership","N",320,3,1,1,1,3,32.5,56.7,2.26327,0.48992,0.37015
"335793",0,0,0,0,0,"KENDAL AT ITHACA","Tompkins","NY","Non profit - Corporation","N",48,5,5,5,1,2,NA,NA,NA,NA,NA
"335794",0.186249028271448,0.0445740154660843,0.497200295573746,0.0670285992785135,15,"ONEIDA CENTER FOR REHABILITATION AND NURSING","Oneida","NY","For profit - Corporation","N",120,3,1,2,1,4,50.4,60,2.07506,1.05494,0.40785
"335795",0.104294667221549,0.368429639559103,0.00436334182086624,0.0623424906035217,15,"ANDRUS ON HUDSON","Westchester","NY","For profit - Corporation","N",197,5,3,2,4,5,23.3,20.7,2.01758,0.58942,0.84768
